Source,Target,weight
journal of documentation,journal of scholarly publishing,0.010364255667829173
journal of documentation,journal of strategic information systems,0.0075963000512093565
journal of documentation,journal of the american medical informatics association,0.014313129494998416
journal of documentation,knowledge organization,0.03303824739116215
journal of documentation,law library journal,0.006647621022376481
journal of documentation,learned publishing,0.011267133789460707
journal of documentation,library & information science research,0.05764580425585889
journal of documentation,library and information science,0.025194077064818944
journal of documentation,library quarterly,0.05168627516261291
journal of documentation,library resources & technical services,0.01937606969583836
journal of documentation,library trends,0.024542620407895805
journal of documentation,mis quarterly,0.01622986704551319
journal of documentation,qualitative health research,0.019760181000574015
journal of documentation,scientometrics,0.0689748785577425
journal of documentation,social science computer review,0.017710415603975814
journal of documentation,telecommunications policy,0.004885756976448746
journal of documentation,zeitschrift fur bibliothekswesen und bibliographie,0.010787459316747074
journal of health communication,journal of information science,0.0028912422827707734
journal of health communication,journal of information technology,0.0057045149136679746
journal of health communication,journal of strategic information systems,0.003254140635704643
journal of health communication,journal of the american medical informatics association,0.004087686198086381
journal of health communication,library & information science research,0.010320129300151446
journal of health communication,library trends,0.0021566542102004057
journal of health communication,mis quarterly,0.010815203500006252
journal of health communication,qualitative health research,0.024309640770754704
journal of health communication,scientometrics,0.0007879413351040863
journal of health communication,social science computer review,0.004668846489320916
journal of health communication,telecommunications policy,0.004185969539396526
journal of information science,journal of information technology,0.0277551968798132
journal of information science,journal of librarianship and information science,0.02795919382224843
journal of information science,journal of management information systems,0.024567725842376046
journal of information science,journal of scholarly publishing,0.01502761513530689
journal of information science,journal of strategic information systems,0.02478201270608384
journal of information science,journal of the american medical informatics association,0.015935546993073906
journal of information science,knowledge organization,0.040827006544803535
journal of information science,learned publishing,0.008168370006135309
journal of information science,library & information science research,0.03368283287697742
journal of information science,library and information science,0.009132515299544463
journal of information science,library quarterly,0.022482698492249906
journal of information science,library resources & technical services,0.005267674198394632
journal of information science,library trends,0.043797518729133476
journal of information science,mis quarterly,0.01715906879372371
journal of information science,qualitative health research,0.022039387071349514
journal of information science,scientometrics,0.06550646908324873
journal of information science,social science computer review,0.014814896103905344
journal of information science,telecommunications policy,0.002656532141809275
journal of information technology,journal of librarianship and information science,0.009194066225649182
journal of information technology,journal of management information systems,0.04847292089559259
journal of information technology,journal of strategic information systems,0.22003072126383155
journal of information technology,journal of the american medical informatics association,0.005362090988596133
journal of information technology,knowledge organization,0.003222120388915419
journal of information technology,library & information science research,0.014768294017212823
journal of information technology,library quarterly,0.0022179547112466664
journal of information technology,library resources & technical services,0.002598323063770421
journal of information technology,library trends,0.010351668305782049
journal of information technology,mis quarterly,0.16863213499403693
journal of information technology,qualitative health research,0.05435553299433667
journal of information technology,scientist,0.0009617696839685295
journal of information technology,scientometrics,0.0029598410095040373
journal of information technology,social science computer review,0.010717766073550577
journal of information technology,telecommunications policy,0.020965696734438367
journal of librarianship and information science,journal of management information systems,0.004159523618737501
journal of librarianship and information science,journal of strategic information systems,0.012237762237762238
journal of librarianship and information science,journal of the american medical informatics association,0.0018823414778169096
journal of librarianship and information science,knowledge organization,0.008294828707956801
journal of librarianship and information science,library & information science research,0.016633132471178876
journal of librarianship and information science,library and information science,0.007731060117378554
journal of librarianship and information science,library quarterly,0.01427441575048472
journal of librarianship and information science,library resources & technical services,0.023411371237458192
journal of librarianship and information science,library trends,0.027807337779973428
journal of librarianship and information science,mis quarterly,0.0074704509418883885
journal of librarianship and information science,qualitative health research,0.0027985908724501864
journal of librarianship and information science,scientometrics,0.011429449188684425
journal of librarianship and information science,social science computer review,0.003762430677265527
journal of librarianship and information science,zeitschrift fur bibliothekswesen und bibliographie,0.009930726528736966
journal of management information systems,journal of scholarly publishing,0.006707030304879449
journal of management information systems,journal of strategic information systems,0.040555355282690636
journal of management information systems,journal of the american medical informatics association,0.001984814712301452
journal of management information systems,knowledge organization,0.0029154642855888317
journal of management information systems,learned publishing,0.007291310654330118
journal of management information systems,library & information science research,0.010022072867228945
journal of management information systems,library quarterly,0.0020068672076743086
journal of management information systems,library resources & technical services,0.002351035088851631
journal of management information systems,library trends,0.008552001512088944
journal of management information systems,mis quarterly,0.09365040172658677
journal of management information systems,qualitative health research,0.001967296016800616
journal of management information systems,scientometrics,0.0035708621291396995
journal of management information systems,social science computer review,0.00528967271189059
journal of management information systems,telecommunications policy,0.007113879915305902
journal of scholarly publishing,journal of the american medical informatics association,0.001517592216447312
journal of scholarly publishing,law library journal,0.019735347318649635
journal of scholarly publishing,learned publishing,0.06689936080056727
journal of scholarly publishing,library & information science research,0.011494337240934696
journal of scholarly publishing,library quarterly,0.0368268860757697
journal of scholarly publishing,library resources & technical services,0.02157125818942756
journal of scholarly publishing,library trends,0.0252213665035664
journal of scholarly publishing,mis quarterly,0.004015246732634923
journal of scholarly publishing,scientometrics,0.006143144352017039
journal of scholarly publishing,social science computer review,0.012133474352088064
journal of scholarly publishing,telecommunications policy,0.005439282932204212
journal of scholarly publishing,zeitschrift fur bibliothekswesen und bibliographie,0.016012815380508715
journal of strategic information systems,journal of the american medical informatics association,0.006673756148623588
journal of strategic information systems,library & information science research,0.009126621388406591
journal of strategic information systems,library quarterly,0.0025304646103132006
journal of strategic information systems,library resources & technical services,0.001976284584980237
journal of strategic information systems,library trends,0.011296730973114205
journal of strategic information systems,mis quarterly,0.1938638613745354
journal of strategic information systems,qualitative health research,0.03596825314478591
journal of strategic information systems,scientometrics,0.0007504183810752401
journal of strategic information systems,social science computer review,0.0033348817366671718
journal of strategic information systems,telecommunications policy,0.022923107322797356
journal of the american medical informatics association,knowledge organization,0.004617751812966472
journal of the american medical informatics association,learned publishing,0.0016497966750889208
journal of the american medical informatics association,library & information science research,0.00453536634981637
journal of the american medical informatics association,library and information science,0.002459371676367974
journal of the american medical informatics association,library quarterly,0.002724549538648274
journal of the american medical informatics association,library resources & technical services,0.0005319660698178222
journal of the american medical informatics association,library trends,0.005805155339919894
journal of the american medical informatics association,mis quarterly,0.007525481377874393
journal of the american medical informatics association,qualitative health research,0.0028933960955000487
journal of the american medical informatics association,scientist,0.0011814439381719777
journal of the american medical informatics association,scientometrics,0.005049843528780551
journal of the american medical informatics association,social science computer review,0.002992220763218689
journal of the american medical informatics association,telecommunications policy,0.0005365498736629086
knowledge organization,law library journal,0.00857871481948649
knowledge organization,learned publishing,0.021810252258836444
knowledge organization,library & information science research,0.01832031018600823
knowledge organization,library and information science,0.02167520295874517
knowledge organization,library quarterly,0.018009223083933216
knowledge organization,library resources & technical services,0.007032572165441635
knowledge organization,library trends,0.02679947223720981
knowledge organization,mis quarterly,0.0017453787913121372
knowledge organization,qualitative health research,0.00196156879644787
knowledge organization,scientometrics,0.04539594894783374
knowledge organization,social science computer review,0.010548546681796053
knowledge organization,telecommunications policy,0.002364389962054795
knowledge organization,zeitschrift fur bibliothekswesen und bibliographie,0.0069605755798713064
law library journal,library & information science research,0.004914969315696595
law library journal,library quarterly,0.008857770033567695
law library journal,library trends,0.01617695390346226
law library journal,mis quarterly,0.003863061580882888
law library journal,qualitative health research,0.0014471855801035472
law library journal,social science computer review,0.011673593612868778
learned publishing,library trends,0.0030465017873431374
learned publishing,mis quarterly,0.002182516698942471
learned publishing,scientometrics,0.006678301994902767
learned publishing,social science computer review,0.006595238637363743
library & information science research,library and information science,0.02794114961444042
library & information science research,library quarterly,0.041271813188616946
library & information science research,library resources & technical services,0.021488767416181404
library & information science research,library trends,0.031406146662497324
library & information science research,mis quarterly,0.015499581516948486
library & information science research,qualitative health research,0.05057252504152861
library & information science research,scientometrics,0.011219362583290305
library & information science research,social science computer review,0.015108843328272609
library & information science research,telecommunications policy,0.009482344443028326
library & information science research,zeitschrift fur bibliothekswesen und bibliographie,0.011963685510425556
library and information science,library quarterly,0.011190135543575704
library and information science,library resources & technical services,0.004369729631561792
library and information science,library trends,0.02043655527022159
library and information science,scientometrics,0.003318474941083343
library and information science,zeitschrift fur bibliothekswesen und bibliographie,0.03892494720807615
library quarterly,library resources & technical services,0.019363555278918403
library quarterly,library trends,0.048634277134733575
library quarterly,mis quarterly,0.0042050256540580025
library quarterly,qualitative health research,0.013502508374556611
library quarterly,scientometrics,0.01654327914515783
library quarterly,social science computer review,0.01270695783367296
library quarterly,zeitschrift fur bibliothekswesen und bibliographie,0.03353930851693736
library resources & technical services,library trends,0.015717190919115415
library resources & technical services,mis quarterly,0.0035186906610343857
library resources & technical services,qualitative health research,0.013445403974162851
library resources & technical services,scientometrics,0.020098161858362953
library resources & technical services,social science computer review,0.0021265912523674717
library resources & technical services,zeitschrift fur bibliothekswesen und bibliographie,0.044904154738636716
library trends,mis quarterly,0.008045339639323723
library trends,qualitative health research,0.03452350158335194
library trends,scientometrics,0.02984000648036983
library trends,social science computer review,0.011050823463175739
library trends,telecommunications policy,0.00693552194434674
library trends,zeitschrift fur bibliothekswesen und bibliographie,0.02625123055527409
mis quarterly,qualitative health research,0.026499287650653153
mis quarterly,scientometrics,0.004542699252955486
mis quarterly,social science computer review,0.017417004336063916
mis quarterly,telecommunications policy,0.008517624578349849
qualitative health research,scientist,0.001756524127340779
qualitative health research,scientometrics,0.005105377211296107
qualitative health research,social science computer review,0.027582036125173504
qualitative health research,telecommunications policy,0.0015954422688372295
scientometrics,social science computer review,0.01130488213951663
scientometrics,zeitschrift fur bibliothekswesen und bibliographie,0.0021313291212343797
social science computer review,telecommunications policy,0.0214491549842863
