Source,Target,weight
college & research libraries,information processing & management,0.018527337972866036
college & research libraries,information research-an international electronic journal,0.023450852991111756
college & research libraries,information society,0.0028295082034053686
college & research libraries,information systems journal,0.005193530838187072
college & research libraries,information systems research,0.0014521711368584947
college & research libraries,information technology and libraries,0.02841922777818997
college & research libraries,international journal of geographical information science,0.0006024835433039286
college & research libraries,international journal of information management,0.005177911386679367
college & research libraries,journal of academic librarianship,0.09105776436980509
college & research libraries,journal of documentation,0.02917266223178394
college & research libraries,journal of health communication,0.0032863902282060866
college & research libraries,journal of information science,0.018211899262542686
college & research libraries,journal of information technology,0.006372291811808896
college & research libraries,journal of librarianship and information science,0.016394676345634088
college & research libraries,journal of management information systems,0.0036260138014373522
college & research libraries,journal of strategic information systems,0.0017737573405713684
college & research libraries,journal of the american medical informatics association,0.003154333486242749
college & research libraries,journal of the medical library association,0.04203494267367658
college & research libraries,knowledge organization,0.00781934039554164
college & research libraries,law library journal,0.01717624304909706
college & research libraries,learned publishing,0.02909783568117678
college & research libraries,library & information science research,0.02897802223819707
college & research libraries,library and information science,0.019418619756326423
college & research libraries,library quarterly,0.014897206390854964
college & research libraries,library resources & technical services,0.02194777982449599
college & research libraries,library trends,0.06123660635534688
college & research libraries,mis quarterly,0.005184451875348964
college & research libraries,online information review,0.03424177847513126
college & research libraries,portal-libraries and the academy,0.10429229780723025
college & research libraries,qualitative health research,0.008292936018603956
college & research libraries,research evaluation,0.0045486510019199355
college & research libraries,restaurator-international journal for the preservation of library and archival material,0.0014417665981718228
college & research libraries,scientist,0.003076471651481113
college & research libraries,scientometrics,0.018552539797550158
college & research libraries,social science computer review,0.007341649556098668
college & research libraries,telecommunications policy,0.0010003822190254507
college & research libraries,zeitschrift fur bibliothekswesen und bibliographie,0.012065817560908788
electronic library,european journal of information systems,0.012870588482017511
electronic library,government information quarterly,0.01224629761603904
electronic library,information & management,0.036535539757926117
electronic library,information processing & management,0.04929758385645076
electronic library,information research-an international electronic journal,0.02212295706808148
electronic library,information society,0.00338794289608035
electronic library,information systems journal,0.008291375341073394
electronic library,information systems research,0.007727880659168966
electronic library,information technology and libraries,0.05954913341754137
electronic library,international journal of geographical information science,0.007694830126159779
electronic library,international journal of information management,0.017713798237265814
electronic library,journal of academic librarianship,0.03198184580761571
electronic library,journal of documentation,0.02091060148717569
electronic library,journal of health communication,0.009181656479853995
electronic library,journal of information science,0.02492139281363625
electronic library,journal of information technology,0.00915592077079099
electronic library,journal of librarianship and information science,0.018321656997643758
electronic library,journal of management information systems,0.014150555370165376
electronic library,journal of strategic information systems,0.01793454705637267
electronic library,journal of the american medical informatics association,0.006714446285893831
electronic library,journal of the medical library association,0.00936390750492089
electronic library,knowledge organization,0.008916736741346883
electronic library,law library journal,0.01028308215355278
electronic library,learned publishing,0.008710153726424176
electronic library,library & information science research,0.021438892493472084
electronic library,library and information science,0.003875183137005521
electronic library,library quarterly,0.011098785970200448
electronic library,library resources & technical services,0.017519611040921226
electronic library,library trends,0.013665810033210768
electronic library,mis quarterly,0.014898385702521388
electronic library,online information review,0.032458152531784114
electronic library,portal-libraries and the academy,0.01795595921928969
electronic library,qualitative health research,0.00819589211836441
electronic library,scientometrics,0.004739005529283022
electronic library,social science computer review,0.010418495023703227
electronic library,telecommunications policy,0.0031941831947882747
european journal of information systems,government information quarterly,0.046670410590832205
european journal of information systems,information & management,0.18028210762435576
european journal of information systems,information processing & management,0.009422160387365796
european journal of information systems,information research-an international electronic journal,0.011038975393847936
european journal of information systems,information society,0.048990013939803866
european journal of information systems,information systems journal,0.13530112843550168
european journal of information systems,information systems research,0.10339113548849709
european journal of information systems,information technology and libraries,0.001149648586016898
european journal of information systems,international journal of geographical information science,0.008969037587350976
european journal of information systems,international journal of information management,0.12783231514188362
european journal of information systems,journal of academic librarianship,0.003536234468995228
european journal of information systems,journal of documentation,0.018496690951781244
european journal of information systems,journal of health communication,0.011699158891409578
european journal of information systems,journal of information science,0.023154356559686805
european journal of information systems,journal of information technology,0.13816984866636167
european journal of information systems,journal of librarianship and information science,0.01273376740636886
european journal of information systems,journal of management information systems,0.12412713038960248
european journal of information systems,journal of strategic information systems,0.12781806456824948
european journal of information systems,journal of the american medical informatics association,0.00578466344734408
european journal of information systems,journal of the medical library association,0.005061798003339509
european journal of information systems,knowledge organization,0.004338065939773667
european journal of information systems,law library journal,0.004169003539842421
european journal of information systems,learned publishing,0.002354200888786255
european journal of information systems,library & information science research,0.017383663256002692
european journal of information systems,library and information science,0.00157109045463883
european journal of information systems,library quarterly,0.012213496037593571
european journal of information systems,library trends,0.005540441042142779
european journal of information systems,mis quarterly,0.11006506907710402
european journal of information systems,online information review,0.012466704325148686
european journal of information systems,portal-libraries and the academy,0.003970782818295289
european journal of information systems,qualitative health research,0.05086451592518586
european journal of information systems,research evaluation,0.010795104885658276
european journal of information systems,scientist,0.001991249761830986
european journal of information systems,scientometrics,0.008645869729864492
european journal of information systems,social science computer review,0.017423600306635846
european journal of information systems,telecommunications policy,0.027842436558731372
european journal of information systems,zeitschrift fur bibliothekswesen und bibliographie,0.002603204695319158
government information quarterly,information & management,0.07269480333914174
government information quarterly,information processing & management,0.011410173501131243
government information quarterly,information research-an international electronic journal,0.031247993847232987
government information quarterly,information society,0.025615775978928
government information quarterly,information systems journal,0.021269808724056753
government information quarterly,information systems research,0.030884140931861093
government information quarterly,international journal of information management,0.024235245889256064
government information quarterly,journal of academic librarianship,0.007850986732409845
government information quarterly,journal of documentation,0.014372928827316545
government information quarterly,journal of health communication,0.01275084317738358
government information quarterly,journal of information science,0.013459090389028467
government information quarterly,journal of information technology,0.027470902023455108
government information quarterly,journal of librarianship and information science,0.011308372206371337
government information quarterly,journal of management information systems,0.05141098429428291
government information quarterly,journal of scholarly publishing,0.0069993420927634675
government information quarterly,journal of strategic information systems,0.00815643150987686
government information quarterly,journal of the american medical informatics association,0.003626215442688804
government information quarterly,journal of the medical library association,0.006742784051474177
government information quarterly,knowledge organization,0.00770494115955139
government information quarterly,library & information science research,0.0219378794386161
government information quarterly,library and information science,0.004185676178295921
government information quarterly,library quarterly,0.003425159711428391
government information quarterly,library trends,0.01930253476156374
government information quarterly,mis quarterly,0.06079236176183106
government information quarterly,online information review,0.0073808024599250335
government information quarterly,portal-libraries and the academy,0.014105201901988185
government information quarterly,qualitative health research,0.01498128122368433
government information quarterly,scientist,0.002652529225330126
government information quarterly,scientometrics,0.003839033250450545
government information quarterly,social science computer review,0.052046331135460644
government information quarterly,telecommunications policy,0.010350336514317406
information & management,information processing & management,0.00806235429805776
information & management,information research-an international electronic journal,0.027779925350379677
information & management,information society,0.03567316317145517
information & management,information systems journal,0.1206283696122506
information & management,information systems research,0.18824392100600054
information & management,information technology and libraries,0.004208183954400192
information & management,international journal of geographical information science,0.008564437906369859
information & management,international journal of information management,0.1429542488411621
information & management,journal of academic librarianship,0.00832118415461826
information & management,journal of documentation,0.01894140643703211
information & management,journal of health communication,0.02335838493714104
information & management,journal of information science,0.0317003520981147
information & management,journal of information technology,0.12207211598175635
information & management,journal of librarianship and information science,0.011097808563977744
information & management,journal of management information systems,0.21940543085811315
information & management,journal of scholarly publishing,0.004121407955188218
information & management,journal of strategic information systems,0.13507690767000147
information & management,journal of the american medical informatics association,0.011743692672910736
information & management,journal of the medical library association,0.004962924275874695
information & management,knowledge organization,0.0026465158865245928
information & management,learned publishing,0.005539717262617647
information & management,library & information science research,0.018658807028175586
information & management,library and information science,0.0016430952957617827
information & management,library quarterly,0.0057143506018497115
information & management,library resources & technical services,0.0010611992652875175
information & management,library trends,0.00468006458885184
information & management,mis quarterly,0.18143780035023838
information & management,online information review,0.014124573010617427
information & management,portal-libraries and the academy,0.008305536514423745
information & management,qualitative health research,0.026865161970195187
information & management,research evaluation,0.0010263506067341157
information & management,scientist,0.0005206277440440888
information & management,scientometrics,0.005525739789647785
information & management,social science computer review,0.04224224172514909
information & management,telecommunications policy,0.024378267947832634
information & management,zeitschrift fur bibliothekswesen und bibliographie,0.0027225124919794536
information processing & management,information research-an international electronic journal,0.05813781334869001
information processing & management,information society,0.00666399422091347
information processing & management,information systems journal,0.005793957131219559
information processing & management,information systems research,0.007440262949491351
information processing & management,information technology and libraries,0.0466764915318605
information processing & management,international journal of geographical information science,0.0092605531217619
information processing & management,international journal of information management,0.00623498682168753
information processing & management,journal of academic librarianship,0.022574442434512704
information processing & management,journal of documentation,0.12988610841816134
information processing & management,journal of health communication,0.007332662380158976
information processing & management,journal of information science,0.11513184621271524
information processing & management,journal of information technology,0.0028435980634808557
information processing & management,journal of librarianship and information science,0.00812892080007424
information processing & management,journal of management information systems,0.01398347235361137
information processing & management,journal of strategic information systems,0.0014657942041751742
information processing & management,journal of the american medical informatics association,0.017464702957937967
information processing & management,journal of the medical library association,0.004846989162202805
information processing & management,knowledge organization,0.043201291170404554
information processing & management,law library journal,0.00851644256009468
information processing & management,learned publishing,0.009918898229185475
information processing & management,library & information science research,0.07359261312860377
information processing & management,library and information science,0.021663614585348854
information processing & management,library quarterly,0.03545488791818498
information processing & management,library resources & technical services,0.00699576340481994
information processing & management,library trends,0.038198303291652885
information processing & management,mis quarterly,0.00488412188299704
information processing & management,online information review,0.09284840090146632
information processing & management,portal-libraries and the academy,0.01774394380696142
information processing & management,qualitative health research,0.01370620126397851
information processing & management,research evaluation,0.007517811058960435
information processing & management,scientist,0.0015253972613630347
information processing & management,scientometrics,0.04765002977801393
information processing & management,social science computer review,0.008898234900942355
information processing & management,zeitschrift fur bibliothekswesen und bibliographie,0.00398837091069471
information research-an international electronic journal,information society,0.03220600360966132
information research-an international electronic journal,information systems journal,0.03655719457318773
information research-an international electronic journal,information systems research,0.012759142892535439
information research-an international electronic journal,information technology and libraries,0.006384337237567432
information research-an international electronic journal,international journal of geographical information science,0.0007218508352740468
information research-an international electronic journal,international journal of information management,0.015952595508998666
information research-an international electronic journal,journal of academic librarianship,0.012000848222158035
information research-an international electronic journal,journal of documentation,0.06847838214885481
information research-an international electronic journal,journal of health communication,0.012796899703413972
information research-an international electronic journal,journal of information science,0.10364566052191235
information research-an international electronic journal,journal of information technology,0.012979167930391809
information research-an international electronic journal,journal of librarianship and information science,0.03535718062711045
information research-an international electronic journal,journal of management information systems,0.0212393829021788
information research-an international electronic journal,journal of scholarly publishing,0.004863201217026761
information research-an international electronic journal,journal of strategic information systems,0.007792340307077405
information research-an international electronic journal,journal of the american medical informatics association,0.006298811774151621
information research-an international electronic journal,journal of the medical library association,0.011712356379601949
information research-an international electronic journal,knowledge organization,0.03212074397362893
information research-an international electronic journal,law library journal,0.002572411630504511
information research-an international electronic journal,learned publishing,0.015252499484423697
information research-an international electronic journal,library & information science research,0.07113223347721737
information research-an international electronic journal,library and information science,0.011632970764731868
information research-an international electronic journal,library quarterly,0.013089062316147131
information research-an international electronic journal,library trends,0.025245293205469924
information research-an international electronic journal,mis quarterly,0.035406253767489036
information research-an international electronic journal,online information review,0.05384655212094127
information research-an international electronic journal,portal-libraries and the academy,0.022050926620078452
information research-an international electronic journal,qualitative health research,0.026022797612281212
information research-an international electronic journal,research evaluation,0.007266472391041268
information research-an international electronic journal,scientometrics,0.044011972885158665
information research-an international electronic journal,social science computer review,0.03909429688170097
information research-an international electronic journal,telecommunications policy,0.00359575003378578
information research-an international electronic journal,zeitschrift fur bibliothekswesen und bibliographie,0.004818787490218394
information society,information systems journal,0.035099337378813975
information society,information systems research,0.0342534113278469
information society,information technology and libraries,0.0042367303341237054
information society,international journal of geographical information science,0.003353208096159958
information society,international journal of information management,0.03293531929101928
information society,journal of academic librarianship,0.005791942579707262
information society,journal of documentation,0.01798791627865043
information society,journal of health communication,0.009145436786480407
information society,journal of information science,0.02068590265712977
information society,journal of information technology,0.054212159896123636
information society,journal of librarianship and information science,0.00651763640530674
information society,journal of management information systems,0.032674157067631805
information society,journal of scholarly publishing,0.003227284422865981
information society,journal of strategic information systems,0.02585549864012879
information society,journal of the american medical informatics association,0.003761977058465448
information society,journal of the medical library association,0.002331742217447489
information society,knowledge organization,0.009769718310357563
information society,law library journal,0.003414172522930097
information society,learned publishing,0.004337897005857367
information society,library & information science research,0.018544541570026586
information society,library and information science,0.0019299481794641485
information society,library quarterly,0.02526857967167981
information society,library resources & technical services,0.013711107048449564
information society,library trends,0.007853019982057384
information society,mis quarterly,0.047404324803683784
information society,online information review,0.011911093888564104
information society,portal-libraries and the academy,0.008942563378457242
information society,qualitative health research,0.021978818230275223
information society,research evaluation,0.006027658560242171
information society,scientometrics,0.005900388943151818
information society,social science computer review,0.04410393412115308
information society,telecommunications policy,0.040565180922962796
information systems journal,information systems research,0.0674635129600069
information systems journal,information technology and libraries,0.005184314272205166
information systems journal,international journal of geographical information science,0.0074736567740490405
information systems journal,international journal of information management,0.08905935734634932
information systems journal,journal of academic librarianship,0.005315523094175131
information systems journal,journal of documentation,0.027369040488500983
information systems journal,journal of health communication,0.008393173754031313
information systems journal,journal of information science,0.027052730287483267
information systems journal,journal of information technology,0.1436789594163252
information systems journal,journal of librarianship and information science,0.028711317922157094
information systems journal,journal of management information systems,0.10965660960677455
information systems journal,journal of strategic information systems,0.095777823665925
information systems journal,journal of the american medical informatics association,0.009206756067917052
information systems journal,journal of the medical library association,0.0028532579380029476
information systems journal,knowledge organization,0.004890602536914087
information systems journal,law library journal,0.001566668923541914
information systems journal,learned publishing,0.005308107806081048
information systems journal,library & information science research,0.019082077162568295
information systems journal,library and information science,0.005313597628425434
information systems journal,library quarterly,0.010870358661520862
information systems journal,library trends,0.009609420558345056
information systems journal,mis quarterly,0.14489074998452026
information systems journal,online information review,0.006246480102831879
information systems journal,portal-libraries and the academy,0.006714808209797405
information systems journal,qualitative health research,0.05791940828601841
information systems journal,research evaluation,0.007744590174328818
information systems journal,scientometrics,0.0037905343988177092
information systems journal,social science computer review,0.015476171284521716
information systems journal,telecommunications policy,0.02992876936777255
information systems journal,zeitschrift fur bibliothekswesen und bibliographie,0.002934773160155969
information systems research,information technology and libraries,0.002899188157368449
information systems research,international journal of geographical information science,0.01016177886118739
information systems research,international journal of information management,0.08773561494013453
information systems research,journal of academic librarianship,0.01436738859681389
information systems research,journal of documentation,0.00809809466667178
information systems research,journal of health communication,0.023691789532399254
information systems research,journal of information science,0.016632514970770944
information systems research,journal of information technology,0.06518030103381055
information systems research,journal of librarianship and information science,0.004460008730814597
information systems research,journal of management information systems,0.17909021462597816
information systems research,journal of scholarly publishing,0.002208425847610137
information systems research,journal of strategic information systems,0.08685594948827802
information systems research,journal of the american medical informatics association,0.007722945627445047
information systems research,journal of the medical library association,0.0021274768952248427
information systems research,knowledge organization,0.0024310558028962357
information systems research,law library journal,0.0035044696375768967
information systems research,learned publishing,0.007915776954048654
information systems research,library & information science research,0.013074547245256099
information systems research,library and information science,0.0013206606191504386
information systems research,library quarterly,0.009185977007356303
information systems research,library resources & technical services,0.0008529536189115787
information systems research,library trends,0.005015555712457154
information systems research,mis quarterly,0.13652464822455376
information systems research,online information review,0.008732939492335598
information systems research,portal-libraries and the academy,0.007788305113998283
information systems research,qualitative health research,0.009238901408598791
information systems research,research evaluation,0.0016498870531139558
information systems research,scientist,0.0008369235315440246
information systems research,scientometrics,0.005047034032964845
information systems research,social science computer review,0.02130370968622441
information systems research,telecommunications policy,0.021227235004921644
information systems research,zeitschrift fur bibliothekswesen und bibliographie,0.0021882571525685076
information technology and libraries,international journal of geographical information science,0.0060141436137300715
information technology and libraries,international journal of information management,0.0059071114735491665
information technology and libraries,journal of academic librarianship,0.03272262157773477
information technology and libraries,journal of documentation,0.01664050955242973
information technology and libraries,journal of health communication,0.0032805581202771526
information technology and libraries,journal of information science,0.018179579983724724
information technology and libraries,journal of information technology,0.0012721966775939655
information technology and libraries,journal of librarianship and information science,0.006546232781898711
information technology and libraries,journal of management information systems,0.0032174035460138133
information technology and libraries,journal of strategic information systems,0.0011804063918055426
information technology and libraries,journal of the american medical informatics association,0.007347050035303776
information technology and libraries,journal of the medical library association,0.007806576082480712
information technology and libraries,knowledge organization,0.004460265145220292
information technology and libraries,law library journal,0.030005082924167203
information technology and libraries,learned publishing,0.0036307747443948984
information technology and libraries,library & information science research,0.02963212389544105
information technology and libraries,library quarterly,0.01189661555721965
information technology and libraries,library resources & technical services,0.03129832965897747
information technology and libraries,library trends,0.013145792341119473
information technology and libraries,mis quarterly,0.0010350502842230097
information technology and libraries,online information review,0.017090506091639802
information technology and libraries,portal-libraries and the academy,0.014289226022258529
information technology and libraries,qualitative health research,0.0070956164339151355
information technology and libraries,scientometrics,0.00222235392117171
information technology and libraries,social science computer review,0.013028659353706382
international journal of geographical information science,international journal of information management,0.007513794841406199
international journal of geographical information science,journal of academic librarianship,0.00184990632851065
international journal of geographical information science,journal of documentation,0.0056444225639233165
international journal of geographical information science,journal of health communication,0.001669136652758075
international journal of geographical information science,journal of information science,0.00836878304052479
international journal of geographical information science,journal of information technology,0.006904418988021829
international journal of geographical information science,journal of librarianship and information science,0.0011102335510347532
international journal of geographical information science,journal of management information systems,0.011186192792370648
international journal of geographical information science,journal of strategic information systems,0.0032031290635730165
international journal of geographical information science,journal of the american medical informatics association,0.004272175666964864
international journal of geographical information science,knowledge organization,0.004538735033462871
international journal of geographical information science,learned publishing,0.0012315504418428786
international journal of geographical information science,library & information science research,0.0009572522158045916
international journal of geographical information science,library and information science,0.0016437655365792816
international journal of geographical information science,library quarterly,0.0020176523162924133
international journal of geographical information science,library resources & technical services,0.0021232642856714437
international journal of geographical information science,library trends,0.002229511262172583
international journal of geographical information science,mis quarterly,0.0063195601608118995
international journal of geographical information science,online information review,0.0014492650887369507
international journal of geographical information science,qualitative health research,0.0024068167731490994
international journal of geographical information science,research evaluation,0.0020535385380853395
international journal of geographical information science,scientist,0.002083360460599275
international journal of geographical information science,scientometrics,0.007035628490192428
international journal of geographical information science,social science computer review,0.0027620570527764118
international journal of geographical information science,telecommunications policy,0.0027098013525992445
international journal of information management,journal of academic librarianship,0.009841996827241468
international journal of information management,journal of documentation,0.012374933599378182
international journal of information management,journal of health communication,0.009563350209639457
international journal of information management,journal of information science,0.04758858209716059
international journal of information management,journal of information technology,0.09695487043304733
international journal of information management,journal of librarianship and information science,0.017720218994404336
international journal of information management,journal of management information systems,0.09948698685235276
international journal of information management,journal of scholarly publishing,0.0033747596623932606
international journal of information management,journal of strategic information systems,0.10765642425302266
international journal of information management,journal of the american medical informatics association,0.010927460610714045
international journal of information management,journal of the medical library association,0.0032510592177899204
international journal of information management,knowledge organization,0.005572450442146071
international journal of information management,law library journal,0.0017850939367475753
international journal of information management,learned publishing,0.010584287532765654
international journal of information management,library & information science research,0.013515608573664989
international journal of information management,library and information science,0.002018139839308296
international journal of information management,library quarterly,0.006605815619918835
international journal of information management,library resources & technical services,0.001303423191731863
international journal of information management,library trends,0.0043796664672656575
international journal of information management,mis quarterly,0.09008905235225315
international journal of information management,online information review,0.0071173644858994614
international journal of information management,portal-libraries and the academy,0.005950767594387557
international journal of information management,qualitative health research,0.028564798024978227
international journal of information management,research evaluation,0.008824341094054616
international journal of information management,scientometrics,0.008021020023430674
international journal of information management,social science computer review,0.018312084761524666
international journal of information management,telecommunications policy,0.02162530278185072
journal of academic librarianship,journal of documentation,0.024983146519350092
journal of academic librarianship,journal of health communication,0.0067271702811719
journal of academic librarianship,journal of information science,0.025296713333851435
journal of academic librarianship,journal of information technology,0.005869775073923587
journal of academic librarianship,journal of librarianship and information science,0.01677977534974362
journal of academic librarianship,journal of management information systems,0.0037111862241422868
journal of academic librarianship,journal of scholarly publishing,0.004154351688084812
journal of academic librarianship,journal of strategic information systems,0.0018154216083486278
journal of academic librarianship,journal of the american medical informatics association,0.005380710803258396
journal of academic librarianship,journal of the medical library association,0.020010378072243568
journal of academic librarianship,knowledge organization,0.006859723718719979
journal of academic librarianship,law library journal,0.046146713774995504
journal of academic librarianship,learned publishing,0.016751993987271164
journal of academic librarianship,library & information science research,0.06076415534457102
journal of academic librarianship,library and information science,0.007453030870597713
journal of academic librarianship,library quarterly,0.017280081705489888
journal of academic librarianship,library resources & technical services,0.03209045311997191
journal of academic librarianship,library trends,0.04650081359554893
journal of academic librarianship,mis quarterly,0.010081838658916278
journal of academic librarianship,online information review,0.025189379276866868
journal of academic librarianship,portal-libraries and the academy,0.07953329059775655
journal of academic librarianship,qualitative health research,0.007679375706851498
journal of academic librarianship,research evaluation,0.00310366366689222
journal of academic librarianship,restaurator-international journal for the preservation of library and archival material,0.001475632645259859
journal of academic librarianship,scientometrics,0.01557042686258556
journal of academic librarianship,social science computer review,0.006679199605245924
journal of academic librarianship,telecommunications policy,0.002047760937177055
journal of academic librarianship,zeitschrift fur bibliothekswesen und bibliographie,0.012349234825666846
journal of documentation,journal of health communication,0.01374502211076067
journal of documentation,journal of information science,0.156256449342416
journal of documentation,journal of information technology,0.01876266942764416
journal of documentation,journal of librarianship and information science,0.04388429579624455
journal of documentation,journal of management information systems,0.020220621579231546
journal of documentation,journal of strategic information systems,0.006726175074442629
journal of documentation,journal of the american medical informatics association,0.012313193241104203
journal of documentation,journal of the medical library association,0.008504164474925253
journal of documentation,knowledge organization,0.06428606241029093
journal of documentation,law library journal,0.010057325933138302
journal of documentation,learned publishing,0.025556789388516514
journal of documentation,library & information science research,0.083715224435169
journal of documentation,library and information science,0.045481281908460236
journal of documentation,library quarterly,0.04186975502974676
journal of documentation,library resources & technical services,0.013638047738121597
journal of documentation,library trends,0.05287564852587174
journal of documentation,mis quarterly,0.018040662669729087
journal of documentation,online information review,0.09666881577049294
journal of documentation,portal-libraries and the academy,0.00821068905280435
journal of documentation,qualitative health research,0.05073837379017401
journal of documentation,research evaluation,0.02130722792016373
journal of documentation,scientist,0.0030880937152118065
journal of documentation,scientometrics,0.09708595787115498
journal of documentation,social science computer review,0.028931656837654477
journal of documentation,telecommunications policy,0.0013388818505315372
journal of documentation,zeitschrift fur bibliothekswesen und bibliographie,0.008074265934006213
journal of health communication,journal of information science,0.00900977442018846
journal of health communication,journal of information technology,0.010592381428544524
journal of health communication,journal of librarianship and information science,0.006056033784986811
journal of health communication,journal of management information systems,0.015998558343059258
journal of health communication,journal of strategic information systems,0.009828130322068676
journal of health communication,journal of the american medical informatics association,0.019905159560185116
journal of health communication,journal of the medical library association,0.009027499112027585
journal of health communication,knowledge organization,0.0030947016371168446
journal of health communication,learned publishing,0.003358892854915372
journal of health communication,library & information science research,0.007832340890251964
journal of health communication,library quarterly,0.008254324449866087
journal of health communication,library trends,0.007904910714364655
journal of health communication,mis quarterly,0.024896118451735373
journal of health communication,online information review,0.005929021645454317
journal of health communication,portal-libraries and the academy,0.005665376349283894
journal of health communication,qualitative health research,0.04923208616402964
journal of health communication,research evaluation,0.00420056845938849
journal of health communication,scientist,0.00284104667075134
journal of health communication,scientometrics,0.003426563765047923
journal of health communication,social science computer review,0.024859393629331858
journal of health communication,telecommunications policy,0.0009238286240904577
journal of information science,journal of information technology,0.02515665736546033
journal of information science,journal of librarianship and information science,0.03236161083210473
journal of information science,journal of management information systems,0.01914537244229896
journal of information science,journal of scholarly publishing,0.008902351510627224
journal of information science,journal of strategic information systems,0.022044824534686994
journal of information science,journal of the american medical informatics association,0.009608594903231526
journal of information science,journal of the medical library association,0.020725428627636277
journal of information science,knowledge organization,0.03429927096245225
journal of information science,law library journal,0.0031392919386238724
journal of information science,learned publishing,0.04520465308716273
journal of information science,library & information science research,0.0790569098429518
journal of information science,library and information science,0.015971084205488758
journal of information science,library quarterly,0.015973488584005276
journal of information science,library resources & technical services,0.006876656461913435
journal of information science,library trends,0.036585186874308326
journal of information science,mis quarterly,0.022741421995872854
journal of information science,online information review,0.1290784668825458
journal of information science,portal-libraries and the academy,0.01569765855436325
